researcher_id,first_name,last_name,db_affiliation,repec_name,repec_workplace,repec_homepage,repec_handle,match_type,confidence
889,Christian,Conrad,,Christian Conrad,Ruprecht-Karls-Universität Heidelberg,http://www.uni-heidelberg.de/conrad,REPEC:per:2006-01-18:christian_conrad,exact_name,unique
890,Johannes,Pfeifer,,Johannes Pfeifer,Universität der Bundeswehr,http://sites.google.com/site/pfeiferecon/,REPEC:per:1980-12-08:johannes_pfeifer,exact_name,unique
897,Ernesto,Pasten,,Ernesto  Pasten,Banco Central de Chile,http://sites.google.com/site/pastenernesto/,REPEC:per:2007-05-17:ernesto_s_pasten,exact_name,unique
898,Raphael,Schoenle,,Raphael S. Schoenle,Brandeis University,http://people.brandeis.edu/~schoenle/,REPEC:per:2010-08-25:raphael_s_schoenle,exact_name,unique
901,Sebastian,Schmidt,,Sebastian Schmidt,European Central Bank,https://sites.google.com/site/econschmidt/home,REPEC:per:2011-02-28:sebastian_schmidt,exact_name,unique
902,Alexander,Dietrich,,Alexander  Dietrich,Danmarks Nationalbank,https://sites.google.com/view/alexanderdietrich,REPEC:per:1994-02-04:alexander_dietrich,exact_name,unique
908,Ricardo,Dahis,,Ricardo Dahis,Monash University,http://www.ricardodahis.com,REPEC:per:1990-07-17:ricardo_dahis,exact_name,unique
913,Budy,Resosudarmo,,Budy P. Resosudarmo,Australian National University,https://crawford.anu.edu.au/people/budy-resosudarmo,REPEC:per:2004-03-13:budy_p_resosudarmo,exact_name,unique
919,Paul,Christian,,Paul Christian,World Bank Group,https://sites.google.com/site/decrgpaulchristian/,REPEC:per:2019-06-13:paul_christian,exact_name,unique
924,Douglas,Gollin,,Douglas Gollin,Oxford University,http://sites.google.com/site/douglasgollin/,REPEC:per:1962-09-10:douglas_gollin,exact_name,unique
927,Prakash,Mishra,,Prakash Mishra,Dartmouth College,https://sites.google.com/mishra.org/prakashmishra,REPEC:per:1997-07-11:Prakash_Mishra,exact_name,unique
928,James,Sayre,,James Sayre,University of California-Davis,http://jaysayre.com,REPEC:per:2018-11-28:james_sayre,exact_name,unique
931,Silvia,Vannutelli,,Silvia Vannutelli,Boston University,https://sites.google.com/view/silviavannutelli/home,REPEC:per:1992-06-05:silvia_vannutelli,exact_name,unique
933,Ufuk,Akcigit,,Ufuk Akcigit,University of Chicago,http://www.ufukakcigit.com,REPEC:per:2017-06-13:ufuk_akcigit,exact_name,unique
935,Javier,Miranda,,Javier Miranda,Friedrich-Schiller-Universität Jena,http://www.iwh-halle.de/en/about-the-iwh/people/detail/javier-miranda,REPEC:per:2006-04-10:javier_miranda,exact_name,unique
937,Andrés,Fernández Martin,,ANDRÉS FERNÁNDEZ MARTIN,Banco Central de Chile,https://sites.google.com/site/andresfernandezmartin8,REPEC:per:1984-12-14:andres_fernandez_martin,exact_name,unique
941,Robin,Burgess,,Robin Burgess,Centre for Economic Policy Research (CEPR),http://econ.lse.ac.uk/staff/rburgess/,REPEC:per:2002-05-23:robin_burgess,exact_name,unique
943,Somik,Lall,,Somik Lall,World Bank Group,http://econ.worldbank.org/staff/slall1,REPEC:per:2002-05-11:somik_lall,exact_name,unique
946,Matthias,Mertens,,Matthias Mertens,Leibniz-Institut für Wirtschaftsforschung Halle (IWH),https://sites.google.com/view/mertensmatthias/home,REPEC:per:2021-05-24:matthias_mertens,exact_name,unique
958,Bob,Rijkers,,Bob Martinus Johannes Rijkers,World Bank Group,https://sites.google.com/site/decrgbobrijkers/home,REPEC:per:1982-11-09:bob_martinus_johannes_rijkers,exact_name,unique
961,Eric,Verhoogen,,Eric Verhoogen,Harvard University,http://www.columbia.edu/~ev2124,REPEC:per:2005-02-07:eric_a_verhoogen,exact_name,unique
966,Andrea,Prat,,Andrea Prat,Columbia University,http://www.columbia.edu/~ap3116,REPEC:per:1967-12-03:andrea_prat,exact_name,unique
969,Alessandra,Casella,,alessandra casella,École des Hautes Études en Sciences Sociales (EHESS),http://www.columbia.edu/~ac186/,REPEC:per:1958-10-08:alessandra_casella,exact_name,unique
970,Olivier,Compte,,Olivier Compte,Paris School of Economics,http://www.enpc.fr/ceras/compte,REPEC:per:1965-10-09:olivier_compte,exact_name,unique
971,Mark,Dean,,Mark Dean,Brown University,http://www.econ.brown.edu/fac/Mark_Dean/,REPEC:per:1977-02-09:mark_dean,exact_name,unique
978,Francesco,Bianchi,,Francesco Bianchi,Centre for Economic Policy Research (CEPR),https://sites.google.com/view/francescobianchi/home,REPEC:per:2009-10-23:francesco_bianchi,exact_name,unique
979,Sydney,Ludvigson,,Sydney C. Ludvigson,New York University (NYU),http://www.sydneyludvigson.com,REPEC:per:2008-02-23:sydney_c_ludvigson,exact_name,unique
980,Sai,Ma,,Sai Ma,Federal Reserve Board (Board of Governors of the Federal Reserve System),http://saimaecon.com/,REPEC:per:2015-01-06:sai_ma,exact_name,unique
981,Sophia,Chen,,Sophia Chen,International Monetary Fund (IMF),https://sites.google.com/site/sophiachenecon/,REPEC:per:2019-08-11:sophia_chen,exact_name,unique
982,Deniz,Igan,,Deniz Igan,International Monetary Fund (IMF),https://www.imf.org/en/Research/Researcher-CV/Author/Igan-Deniz?AuthID=163#Background,REPEC:per:2010-02-15:deniz_igan,exact_name,unique
983,Prachi,Mishra,,Prachi Mishra,Ashoka University,https://prachimishra.in/,REPEC:per:2025-04-06:Prachi_Mishra,exact_name,unique
985,Claudia,Allende,,Claudia Allende,Stanford University,https://www.claudiaallendesc.com/,REPEC:per:2021-03-29:claudia_allende,exact_name,unique
